file,date,time,location,zip code,subspecies,health,pollen_carrying,caste
002_104.png,8/25/18,14:00,"Kalakadu, Tamil Nadu",627007,Dammer bee,healthy,FALSE,worker
002_107.png,8/25/18,14:00,"Kalakadu, Tamil Nadu",627007,Dammer bee,healthy,FALSE,worker
002_108.png,8/25/18,14:00,"Kalakadu, Tamil Nadu",627007,Dammer bee,healthy,FALSE,worker
002_109.png,8/25/18,14:00,"Kalakadu, Tamil Nadu",627007,Dammer bee,healthy,FALSE,worker
002_110.png,8/25/18,14:00,"Kalakadu, Tamil Nadu",627007,Dammer bee,healthy,FALSE,worker
002_112.png,8/25/18,14:00,"Kalakadu, Tamil Nadu",627007,Dammer bee,healthy,FALSE,worker
002_114.png,8/25/18,14:00,"Kalakadu, Tamil Nadu",627007,Dammer bee,healthy,FALSE,worker
002_115.png,8/25/18,14:00,"Kalakadu, Tamil Nadu",627007,Dammer bee,healthy,FALSE,worker
002_123.png,8/25/18,14:00,"Kalakadu, Tamil Nadu",627007,Dammer bee,healthy,FALSE,worker
002_124.png,8/25/18,14:00,"Kalakadu, Tamil Nadu",627007,Dammer bee,healthy,FALSE,worker
003_009.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_020.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_021.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_034.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_035.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_036.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_037.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_081.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_094.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_095.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_109.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_120.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_121.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_122.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_123.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_124.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_130.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_134.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_135.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_136.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_137.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_141.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_143.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_144.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_145.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_146.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_147.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_151.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_152.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_153.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_154.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_155.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_156.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_157.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_169.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_178.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_179.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_180.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_181.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_182.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_183.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_184.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_185.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_186.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_187.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_190.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_191.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_192.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_193.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_194.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_195.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_196.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_197.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_208.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_209.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_218.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_220.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_221.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_222.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_223.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_225.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_227.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_230.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_231.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_232.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_233.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_234.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_235.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_236.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_237.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_240.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_241.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_242.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_243.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_244.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_245.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_246.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_247.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_248.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_249.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_250.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_251.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_252.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_253.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_254.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_255.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_256.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_257.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_258.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_259.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_260.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_261.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_262.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_263.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_264.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_265.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_266.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_267.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_268.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_269.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_270.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_271.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_272.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_273.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_274.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_275.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_276.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_277.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_278.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_279.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_280.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_281.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_282.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
003_283.png,07-02-2018,13:57,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_048.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_049.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_060.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_061.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_063.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_067.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_072.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_073.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_074.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_075.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_076.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_077.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_088.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_089.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_098.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_099.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_100.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_101.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_102.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_103.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_104.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_106.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_107.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_110.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_111.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_112.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_113.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_114.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_115.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_116.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_117.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_128.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_129.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_138.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_139.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_160.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_161.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_162.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_163.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_164.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_170.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_174.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_175.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_176.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_177.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_188.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_189.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_198.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_200.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_201.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_202.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_203.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
004_205.png,07-02-2018,15:30,"Nedumangad, Kerala",695541,Italian honey bee,healthy,FALSE,worker
